0,0,0,0,0,0,0,0,0,0,0.33449326687131253,0.21982513770776763,0.2639410884773066,0.2119006871455581,0.3576307101317726,0.30592738051358825,0,0,0,0,0.19440785264535948,0.36901248712535556,0.30651036211798005,0.39346291624103025,0.2456377145690522,0.38132969600217353,0.28734990403191435,0.47033859299108466,0.25025469035335396,0.4887638586813683,0,0,0.2552239363140943,0.7072532874807053
0,0,0,0,0,0,0,0,0,0,0.33613138619409305,0.21607573064333216,0.2665907380491224,0.21027249914714385,0.3606511265696563,0.29437456242305293,0,0,0,0,0.19533294178013977,0.37604968000478783,0.3082808431793589,0.38314328500835915,0.24783793955306913,0.3763119284847934,0.28758811851729055,0.462880178699749,0.2504036961671752,0.4871212678506062,0,0,0.2555013636979921,0.7017680084452812
0,0,0,0,0,0,0,0,0,0,0.3342902752521282,0.21689912801792854,0.2651258089508373,0.21107527109847873,0,0,0,0,0,0,0,0,0.30550437486898413,0.38855367566515653,0.2457626496152964,0.38032390398222593,0.2799604884690657,0.4891944345951699,0.25000104893351655,0.494627202582782,0,0,0.255615878831861,0.7144257615151676
0,0,0,0,0,0,0,0,0,0,0.3359273017457796,0.21549236398211202,0.26441829022111907,0.21079506484450994,0.3618863463247178,0.30021333179069815,0,0,0,0,0.1922266900152857,0.36720106996502444,0.30636308159191167,0.3850102886409405,0.24698213328028776,0.37897333705059333,0.28516982495398213,0.4663985368239638,0.24983142339147324,0.4862778651678248,0,0,0.2565309286426787,0.710301107727394
0,0,0,0,0,0,0,0,0,0,0.33551951506103833,0.21703731802393236,0.26430032775869006,0.2126164153907601,0,0,0,0,0,0,0,0,0.30626570198167935,0.394698469143021,0.24714705910045656,0.38245375744975907,0.28162877098904815,0.48270339405077956,0.24939302612680717,0.4878718866396919,0,0,0.2544803461057512,0.7083201979436351
0,0,0,0,0,0,0,0,0,0,0.33342003816142,0.2186401703632914,0.2646062698191088,0.2136809187846631,0,0,0,0,0,0,0,0,0.30450448816697734,0.39236354044490807,0.24589463053355728,0.3847050254498526,0.27042892743022834,0.480712465120506,0.24781487464286325,0.48522702904423753,0,0,0.25575560348352416,0.7076981351120979
0,0,0,0,0,0,0,0,0,0,0.33533228133284465,0.2203401795621048,0.2646037603939863,0.21402578852777607,0,0,0,0,0,0,0,0,0.30551479478135957,0.39291103443849973,0.24591785732719534,0.38771278993216524,0.2749284240831506,0.4789252687314863,0.24901267056644502,0.48386194878102795,0,0,0.25302916208207216,0.7103411826642108
0,0,0,0,0,0,0,0,0,0,0.33621234275332995,0.21659818749071147,0.26667952716891713,0.21068355298073224,0.35936981502983206,0.2987024774811148,0,0,0,0,0,0,0.308114236832902,0.3797937344535831,0.2461778458299649,0.3805063555264339,0,0,0.24947414480140076,0.4799710317859906,0,0,0.25423469379563585,0.712631383913191
0,0,0,0,0,0,0,0,0,0,0.33378120427311003,0.21612986207162985,0.2634140665274495,0.21112244932155716,0.3582499750238758,0.30326914838831304,0,0,0,0,0.19471492046821293,0.3684794767769807,0.30598179462200314,0.3858425994482177,0.24545539439729527,0.3823515553521842,0.28585684710748777,0.4622261486061713,0.24705303729585484,0.4774586635907903,0,0,0.25377396496662674,0.708062635785411
0,0,0,0,0,0,0,0,0,0,0.33493059890588744,0.2196435957206465,0.2643232354239576,0.2120828888295689,0,0,0,0,0,0,0,0,0.3044304466742331,0.39377143421164845,0.2448867345443805,0.38482716812285517,0,0,0.2477875256198235,0.4903190710098261,0,0,0.2574856169338202,0.7073965472573076
